Time,Ch1,Ch2,status
2022/02/24 17:24:36.637,-17412,1163,3
2022/02/24 17:24:36.639,-17406,1181,3
2022/02/24 17:24:36.640,-17406,1195,3
2022/02/24 17:24:36.642,-17411,1203,3
2022/02/24 17:24:36.644,-17419,1207,3
2022/02/24 17:24:36.645,-17429,1206,3
2022/02/24 17:24:36.647,-17438,1205,3
2022/02/24 17:24:36.649,-17445,1205,3
2022/02/24 17:24:36.650,-17447,1206,3
2022/02/24 17:24:36.652,-17445,1210,3
2022/02/24 17:24:36.654,-17437,1220,3
2022/02/24 17:24:36.655,-17426,1235,3
2022/02/24 17:24:36.657,-17412,1253,3
2022/02/24 17:24:36.659,-17397,1272,3
2022/02/24 17:24:36.660,-17384,1292,3
2022/02/24 17:24:36.662,-17376,1311,3
2022/02/24 17:24:36.664,-17372,1326,3
2022/02/24 17:24:36.665,-17374,1335,3
2022/02/24 17:24:36.667,-17381,1339,3
2022/02/24 17:24:36.669,-17394,1338,3
2022/02/24 17:24:36.670,-17410,1333,3
2022/02/24 17:24:36.672,-17425,1326,3
2022/02/24 17:24:36.674,-17438,1320,3
2022/02/24 17:24:36.675,-17447,1318,3
2022/02/24 17:24:36.677,-17448,1320,3
2022/02/24 17:24:36.679,-17441,1327,3
2022/02/24 17:24:36.680,-17425,1342,3
2022/02/24 17:24:36.682,-17403,1361,3
2022/02/24 17:24:36.684,-17376,1383,3
2022/02/24 17:24:36.685,-17347,1406,3
2022/02/24 17:24:36.687,-17318,1427,3
2022/02/24 17:24:36.689,-17294,1446,3
2022/02/24 17:24:36.690,-17276,1460,3
2022/02/24 17:24:36.692,-17266,1469,3
2022/02/24 17:24:36.694,-17264,1476,3
2022/02/24 17:24:36.695,-17269,1482,3
2022/02/24 17:24:36.697,-17278,1489,3
2022/02/24 17:24:36.699,-17290,1500,3
2022/02/24 17:24:36.700,-17302,1517,3
2022/02/24 17:24:36.702,-17311,1540,3
2022/02/24 17:24:36.704,-17317,1567,3
2022/02/24 17:24:36.705,-17317,1598,3
2022/02/24 17:24:36.707,-17313,1631,3
2022/02/24 17:24:36.709,-17308,1661,3
2022/02/24 17:24:36.710,-17302,1684,3
2022/02/24 17:24:36.712,-17298,1699,3
2022/02/24 17:24:36.714,-17299,1703,3
2022/02/24 17:24:36.715,-17305,1698,3
2022/02/24 17:24:36.717,-17317,1683,3
2022/02/24 17:24:36.719,-17334,1662,3
2022/02/24 17:24:36.720,-17356,1638,3
2022/02/24 17:24:36.722,-17380,1617,3
2022/02/24 17:24:36.724,-17404,1601,3
2022/02/24 17:24:36.725,-17426,1593,3
2022/02/24 17:24:36.727,-17442,1598,3
2022/02/24 17:24:36.729,-17453,1616,3
2022/02/24 17:24:36.730,-17455,1644,3
2022/02/24 17:24:36.732,-17450,1680,3
2022/02/24 17:24:36.734,-17436,1723,3
2022/02/24 17:24:36.735,-17415,1767,3
2022/02/24 17:24:36.737,-17388,1807,3
2022/02/24 17:24:36.739,-17356,1839,3
2022/02/24 17:24:36.740,-17321,1862,3
2022/02/24 17:24:36.742,-17287,1872,3
2022/02/24 17:24:36.744,-17254,1870,3
2022/02/24 17:24:36.745,-17226,1858,3
2022/02/24 17:24:36.747,-17204,1838,3
2022/02/24 17:24:36.749,-17190,1816,3
2022/02/24 17:24:36.750,-17184,1793,3
2022/02/24 17:24:36.752,-17185,1776,3
2022/02/24 17:24:36.754,-17191,1768,3
2022/02/24 17:24:36.755,-17202,1771,3
2022/02/24 17:24:36.757,-17212,1785,3
2022/02/24 17:24:36.759,-17218,1808,3
2022/02/24 17:24:36.760,-17219,1838,3
2022/02/24 17:24:36.762,-17212,1872,3
2022/02/24 17:24:36.764,-17197,1905,3
2022/02/24 17:24:36.765,-17175,1932,3
2022/02/24 17:24:36.767,-17151,1951,3
2022/02/24 17:24:36.769,-17127,1961,3
2022/02/24 17:24:36.770,-17110,1960,3
2022/02/24 17:24:36.772,-17102,1950,3
2022/02/24 17:24:36.774,-17109,1935,3
2022/02/24 17:24:36.775,-17131,1918,3
2022/02/24 17:24:36.777,-17168,1902,3
2022/02/24 17:24:36.779,-17217,1890,3
2022/02/24 17:24:36.780,-17274,1886,3
2022/02/24 17:24:36.782,-17332,1890,3
2022/02/24 17:24:36.784,-17386,1901,3
2022/02/24 17:24:36.785,-17429,1917,3
2022/02/24 17:24:36.787,-17455,1937,3
2022/02/24 17:24:36.789,-17464,1957,3
2022/02/24 17:24:36.790,-17455,1975,3
2022/02/24 17:24:36.792,-17429,1988,3
2022/02/24 17:24:36.794,-17391,1997,3
2022/02/24 17:24:36.795,-17348,2002,3
2022/02/24 17:24:36.797,-17306,2003,3
2022/02/24 17:24:36.799,-17269,2003,3
2022/02/24 17:24:36.800,-17244,2005,3
2022/02/24 17:24:36.802,-17233,2010,3
2022/02/24 17:24:36.804,-17238,2018,3
2022/02/24 17:24:36.805,-17255,2029,3
2022/02/24 17:24:36.807,-17283,2043,3
2022/02/24 17:24:36.809,-17316,2059,3
2022/02/24 17:24:36.810,-17349,2072,3
2022/02/24 17:24:36.812,-17376,2081,3
2022/02/24 17:24:36.814,-17394,2085,3
2022/02/24 17:24:36.815,-17399,2083,3
2022/02/24 17:24:36.817,-17392,2074,3
2022/02/24 17:24:36.819,-17373,2059,3
2022/02/24 17:24:36.820,-17345,2042,3
2022/02/24 17:24:36.822,-17313,2025,3
2022/02/24 17:24:36.824,-17281,2010,3
2022/02/24 17:24:36.825,-17255,2000,3
2022/02/24 17:24:36.827,-17236,1998,3
2022/02/24 17:24:36.829,-17228,2007,3
2022/02/24 17:24:36.830,-17230,2025,3
2022/02/24 17:24:36.832,-17239,2051,3
2022/02/24 17:24:36.834,-17251,2085,3
2022/02/24 17:24:36.835,-17262,2123,3
2022/02/24 17:24:36.837,-17267,2162,3
2022/02/24 17:24:36.839,-17261,2199,3
2022/02/24 17:24:36.840,-17242,2232,3
2022/02/24 17:24:36.842,-17211,2260,3
2022/02/24 17:24:36.844,-17169,2279,3
2022/02/24 17:24:36.845,-17122,2291,3
2022/02/24 17:24:36.847,-17076,2298,3
2022/02/24 17:24:36.849,-17037,2301,3
2022/02/24 17:24:36.850,-17011,2302,3
2022/02/24 17:24:36.852,-17002,2301,3
2022/02/24 17:24:36.854,-17011,2303,3
2022/02/24 17:24:36.855,-17039,2307,3
2022/02/24 17:24:36.857,-17079,2313,3
2022/02/24 17:24:36.859,-17127,2320,3
2022/02/24 17:24:36.860,-17174,2327,3
2022/02/24 17:24:36.862,-17215,2333,3
2022/02/24 17:24:36.864,-17242,2336,3
2022/02/24 17:24:36.865,-17253,2333,3
2022/02/24 17:24:36.867,-17248,2327,3
2022/02/24 17:24:36.869,-17230,2317,3
2022/02/24 17:24:36.870,-17203,2305,3
2022/02/24 17:24:36.872,-17174,2294,3
2022/02/24 17:24:36.874,-17150,2286,3
2022/02/24 17:24:36.875,-17138,2284,3
2022/02/24 17:24:36.877,-17140,2289,3
2022/02/24 17:24:36.879,-17157,2300,3
2022/02/24 17:24:36.880,-17187,2319,3
2022/02/24 17:24:36.882,-17227,2342,3
2022/02/24 17:24:36.884,-17269,2366,3
2022/02/24 17:24:36.885,-17307,2387,3
2022/02/24 17:24:36.887,-17333,2403,3
2022/02/24 17:24:36.889,-17345,2413,3
2022/02/24 17:24:36.890,-17340,2414,3
2022/02/24 17:24:36.892,-17318,2407,3
2022/02/24 17:24:36.894,-17284,2395,3
2022/02/24 17:24:36.895,-17244,2383,3
2022/02/24 17:24:36.897,-17204,2373,3
2022/02/24 17:24:36.899,-17170,2369,3
2022/02/24 17:24:36.900,-17149,2375,3
2022/02/24 17:24:36.902,-17143,2392,3
2022/02/24 17:24:36.904,-17154,2419,3
2022/02/24 17:24:36.905,-17179,2454,3
2022/02/24 17:24:36.907,-17214,2494,3
2022/02/24 17:24:36.909,-17253,2535,3
2022/02/24 17:24:36.910,-17291,2570,3
2022/02/24 17:24:36.912,-17321,2595,3
2022/02/24 17:24:36.914,-17338,2608,3
2022/02/24 17:24:36.915,-17340,2609,3
2022/02/24 17:24:36.917,-17329,2594,3
2022/02/24 17:24:36.919,-17304,2569,3
2022/02/24 17:24:36.920,-17273,2536,3
2022/02/24 17:24:36.922,-17239,2502,3
2022/02/24 17:24:36.924,-17208,2469,3
2022/02/24 17:24:36.925,-17184,2443,3
2022/02/24 17:24:36.927,-17171,2428,3
2022/02/24 17:24:36.929,-17171,2428,3
2022/02/24 17:24:36.930,-17180,2440,3
2022/02/24 17:24:36.932,-17196,2464,3
2022/02/24 17:24:36.934,-17213,2498,3
2022/02/24 17:24:36.935,-17229,2538,3
2022/02/24 17:24:36.937,-17237,2579,3
2022/02/24 17:24:36.939,-17234,2616,3
2022/02/24 17:24:36.940,-17221,2648,3
2022/02/24 17:24:36.942,-17198,2670,3
2022/02/24 17:24:36.944,-17168,2682,3
2022/02/24 17:24:36.945,-17137,2684,3
2022/02/24 17:24:36.947,-17109,2678,3
2022/02/24 17:24:36.949,-17090,2668,3
2022/02/24 17:24:36.950,-17082,2655,3
2022/02/24 17:24:36.952,-17085,2643,3
2022/02/24 17:24:36.954,-17099,2635,3
2022/02/24 17:24:36.955,-17120,2634,3
2022/02/24 17:24:36.957,-17141,2637,3
2022/02/24 17:24:36.959,-17158,2645,3
2022/02/24 17:24:36.960,-17163,2656,3
2022/02/24 17:24:36.962,-17155,2669,3
2022/02/24 17:24:36.964,-17132,2680,3
2022/02/24 17:24:36.965,-17096,2686,3
2022/02/24 17:24:36.967,-17050,2688,3
2022/02/24 17:24:36.969,-17004,2685,3
2022/02/24 17:24:36.970,-16963,2678,3
2022/02/24 17:24:36.972,-16935,2667,3
2022/02/24 17:24:36.974,-16925,2658,3
2022/02/24 17:24:36.975,-16938,2651,3
2022/02/24 17:24:36.977,-16971,2648,3
2022/02/24 17:24:36.979,-17023,2649,3
2022/02/24 17:24:36.980,-17086,2656,3
2022/02/24 17:24:36.982,-17154,2667,3
2022/02/24 17:24:36.984,-17218,2679,3
2022/02/24 17:24:36.985,-17272,2690,3
2022/02/24 17:24:36.987,-17309,2700,3
2022/02/24 17:24:36.989,-17328,2708,3
2022/02/24 17:24:36.990,-17328,2710,3
2022/02/24 17:24:36.992,-17312,2710,3
2022/02/24 17:24:36.994,-17285,2709,3
2022/02/24 17:24:36.995,-17253,2709,3
2022/02/24 17:24:36.997,-17222,2712,3
2022/02/24 17:24:36.999,-17197,2719,3
2022/02/24 17:24:37.000,-17182,2731,3
2022/02/24 17:24:37.002,-17179,2748,3
2022/02/24 17:24:37.004,-17188,2768,3
2022/02/24 17:24:37.005,-17206,2787,3
2022/02/24 17:24:37.007,-17231,2805,3
2022/02/24 17:24:37.009,-17259,2818,3
2022/02/24 17:24:37.010,-17286,2823,3
2022/02/24 17:24:37.012,-17308,2819,3
2022/02/24 17:24:37.014,-17324,2809,3
2022/02/24 17:24:37.015,-17332,2794,3
2022/02/24 17:24:37.017,-17332,2776,3
2022/02/24 17:24:37.019,-17324,2756,3
2022/02/24 17:24:37.020,-17311,2741,3
2022/02/24 17:24:37.022,-17295,2732,3
2022/02/24 17:24:37.024,-17278,2729,3
2022/02/24 17:24:37.025,-17262,2733,3
2022/02/24 17:24:37.027,-17251,2745,3
2022/02/24 17:24:37.029,-17244,2763,3
2022/02/24 17:24:37.030,-17243,2785,3
2022/02/24 17:24:37.032,-17246,2808,3
2022/02/24 17:24:37.034,-17251,2832,3
2022/02/24 17:24:37.035,-17258,2856,3
2022/02/24 17:24:37.037,-17262,2878,3
2022/02/24 17:24:37.039,-17262,2897,3
2022/02/24 17:24:37.040,-17255,2916,3
2022/02/24 17:24:37.042,-17242,2933,3
2022/02/24 17:24:37.044,-17223,2948,3
2022/02/24 17:24:37.045,-17198,2960,3
2022/02/24 17:24:37.047,-17172,2971,3
2022/02/24 17:24:37.049,-17148,2980,3
2022/02/24 17:24:37.050,-17130,2985,3
2022/02/24 17:24:37.052,-17120,2985,3
2022/02/24 17:24:37.054,-17120,2983,3
2022/02/24 17:24:37.055,-17132,2977,3
2022/02/24 17:24:37.057,-17154,2968,3
2022/02/24 17:24:37.059,-17182,2957,3
2022/02/24 17:24:37.060,-17213,2946,3
2022/02/24 17:24:37.062,-17243,2938,3
2022/02/24 17:24:37.064,-17266,2931,3
2022/02/24 17:24:37.065,-17280,2928,3
2022/02/24 17:24:37.067,-17283,2931,3
2022/02/24 17:24:37.069,-17275,2940,3
2022/02/24 17:24:37.070,-17259,2953,3
2022/02/24 17:24:37.072,-17237,2970,3
2022/02/24 17:24:37.074,-17216,2990,3
2022/02/24 17:24:37.075,-17200,3012,3
2022/02/24 17:24:37.077,-17192,3033,3
2022/02/24 17:24:37.079,-17195,3051,3
2022/02/24 17:24:37.080,-17210,3066,3
2022/02/24 17:24:37.082,-17235,3077,3
2022/02/24 17:24:37.084,-17267,3082,3
2022/02/24 17:24:37.085,-17301,3082,3
2022/02/24 17:24:37.087,-17332,3080,3
2022/02/24 17:24:37.089,-17356,3077,3
2022/02/24 17:24:37.090,-17369,3074,3
2022/02/24 17:24:37.092,-17370,3075,3
2022/02/24 17:24:37.094,-17358,3083,3
2022/02/24 17:24:37.095,-17337,3099,3
2022/02/24 17:24:37.097,-17309,3122,3
2022/02/24 17:24:37.099,-17279,3152,3
2022/02/24 17:24:37.100,-17252,3186,3
2022/02/24 17:24:37.102,-17232,3223,3
2022/02/24 17:24:37.104,-17223,3257,3
2022/02/24 17:24:37.105,-17226,3284,3
2022/02/24 17:24:37.107,-17241,3302,3
2022/02/24 17:24:37.109,-17265,3309,3
2022/02/24 17:24:37.110,-17296,3304,3
2022/02/24 17:24:37.112,-17327,3288,3
2022/02/24 17:24:37.114,-17356,3266,3
2022/02/24 17:24:37.115,-17377,3240,3
2022/02/24 17:24:37.117,-17388,3215,3
2022/02/24 17:24:37.119,-17388,3194,3
2022/02/24 17:24:37.120,-17375,3181,3
2022/02/24 17:24:37.122,-17352,3178,3
2022/02/24 17:24:37.124,-17323,3185,3
2022/02/24 17:24:37.125,-17290,3198,3
2022/02/24 17:24:37.127,-17259,3217,3
2022/02/24 17:24:37.129,-17232,3238,3
2022/02/24 17:24:37.130,-17214,3257,3
2022/02/24 17:24:37.132,-17204,3273,3
2022/02/24 17:24:37.134,-17205,3284,3
2022/02/24 17:24:37.135,-17213,3291,3
2022/02/24 17:24:37.137,-17229,3295,3
2022/02/24 17:24:37.139,-17247,3297,3
2022/02/24 17:24:37.140,-17266,3300,3
2022/02/24 17:24:37.142,-17283,3308,3
2022/02/24 17:24:37.144,-17296,3321,3
2022/02/24 17:24:37.145,-17304,3338,3
2022/02/24 17:24:37.147,-17307,3360,3
2022/02/24 17:24:37.149,-17305,3384,3
2022/02/24 17:24:37.150,-17301,3408,3
2022/02/24 17:24:37.152,-17294,3428,3
2022/02/24 17:24:37.154,-17287,3443,3
2022/02/24 17:24:37.155,-17279,3450,3
2022/02/24 17:24:37.157,-17273,3448,3
2022/02/24 17:24:37.159,-17266,3437,3
2022/02/24 17:24:37.160,-17260,3419,3
2022/02/24 17:24:37.162,-17254,3398,3
2022/02/24 17:24:37.164,-17248,3375,3
2022/02/24 17:24:37.165,-17243,3353,3
2022/02/24 17:24:37.167,-17237,3337,3
2022/02/24 17:24:37.169,-17234,3328,3
2022/02/24 17:24:37.170,-17232,3327,3
2022/02/24 17:24:37.172,-17231,3333,3
2022/02/24 17:24:37.174,-17233,3349,3
2022/02/24 17:24:37.175,-17236,3372,3
2022/02/24 17:24:37.177,-17240,3399,3
2022/02/24 17:24:37.179,-17243,3428,3
2022/02/24 17:24:37.180,-17244,3457,3
2022/02/24 17:24:37.182,-17243,3485,3
2022/02/24 17:24:37.184,-17240,3508,3
2022/02/24 17:24:37.185,-17233,3526,3
2022/02/24 17:24:37.187,-17224,3540,3
2022/02/24 17:24:37.189,-17214,3551,3
2022/02/24 17:24:37.190,-17205,3560,3
2022/02/24 17:24:37.192,-17197,3568,3
2022/02/24 17:24:37.194,-17192,3578,3
2022/02/24 17:24:37.195,-17191,3592,3
2022/02/24 17:24:37.197,-17194,3610,3
2022/02/24 17:24:37.199,-17200,3632,3
2022/02/24 17:24:37.200,-17210,3657,3
2022/02/24 17:24:37.202,-17222,3685,3
2022/02/24 17:24:37.204,-17236,3711,3
2022/02/24 17:24:37.205,-17251,3732,3
2022/02/24 17:24:37.207,-17266,3747,3
2022/02/24 17:24:37.209,-17282,3753,3
2022/02/24 17:24:37.210,-17297,3748,3
2022/02/24 17:24:37.212,-17310,3734,3
2022/02/24 17:24:37.214,-17322,3711,3
2022/02/24 17:24:37.215,-17330,3683,3
2022/02/24 17:24:37.217,-17334,3652,3
2022/02/24 17:24:37.219,-17332,3621,3
2022/02/24 17:24:37.220,-17324,3595,3
2022/02/24 17:24:37.222,-17310,3576,3
2022/02/24 17:24:37.224,-17290,3565,3
2022/02/24 17:24:37.225,-17266,3562,3
2022/02/24 17:24:37.227,-17241,3568,3
2022/02/24 17:24:37.229,-17217,3582,3
2022/02/24 17:24:37.230,-17198,3600,3
2022/02/24 17:24:37.232,-17186,3620,3
2022/02/24 17:24:37.234,-17182,3642,3
2022/02/24 17:24:37.235,-17188,3665,3
2022/02/24 17:24:37.237,-17201,3687,3
2022/02/24 17:24:37.239,-17220,3706,3
2022/02/24 17:24:37.240,-17241,3725,3
2022/02/24 17:24:37.242,-17263,3743,3
2022/02/24 17:24:37.244,-17281,3759,3
2022/02/24 17:24:37.245,-17294,3772,3
2022/02/24 17:24:37.247,-17301,3784,3
2022/02/24 17:24:37.249,-17303,3795,3
2022/02/24 17:24:37.250,-17300,3802,3
2022/02/24 17:24:37.252,-17295,3806,3
2022/02/24 17:24:37.254,-17289,3807,3
2022/02/24 17:24:37.255,-17286,3807,3
2022/02/24 17:24:37.257,-17286,3804,3
2022/02/24 17:24:37.259,-17289,3800,3
2022/02/24 17:24:37.260,-17295,3798,3
2022/02/24 17:24:37.262,-17301,3796,3
2022/02/24 17:24:37.264,-17308,3797,3
2022/02/24 17:24:37.265,-17312,3798,3
2022/02/24 17:24:37.267,-17313,3801,3
2022/02/24 17:24:37.269,-17311,3807,3
2022/02/24 17:24:37.270,-17307,3812,3
2022/02/24 17:24:37.272,-17301,3816,3
2022/02/24 17:24:37.274,-17297,3818,3
2022/02/24 17:24:37.275,-17297,3819,3
2022/02/24 17:24:37.277,-17301,3817,3
2022/02/24 17:24:37.279,-17310,3812,3
2022/02/24 17:24:37.280,-17325,3806,3
2022/02/24 17:24:37.282,-17343,3800,3
2022/02/24 17:24:37.284,-17362,3795,3
2022/02/24 17:24:37.285,-17380,3791,3
2022/02/24 17:24:37.287,-17394,3792,3
2022/02/24 17:24:37.289,-17402,3800,3
2022/02/24 17:24:37.290,-17402,3814,3
2022/02/24 17:24:37.292,-17395,3836,3
2022/02/24 17:24:37.294,-17382,3864,3
2022/02/24 17:24:37.295,-17364,3900,3
2022/02/24 17:24:37.297,-17347,3940,3
2022/02/24 17:24:37.299,-17331,3981,3
2022/02/24 17:24:37.300,-17322,4021,3
2022/02/24 17:24:37.302,-17321,4057,3
2022/02/24 17:24:37.304,-17331,4085,3
2022/02/24 17:24:37.305,-17351,4102,3
2022/02/24 17:24:37.307,-17381,4108,3
2022/02/24 17:24:37.309,-17417,4102,3
2022/02/24 17:24:37.310,-17458,4086,3
2022/02/24 17:24:37.312,-17497,4060,3
2022/02/24 17:24:37.314,-17532,4030,3
2022/02/24 17:24:37.315,-17558,4000,3
2022/02/24 17:24:37.317,-17572,3973,3
2022/02/24 17:24:37.319,-17572,3951,3
2022/02/24 17:24:37.320,-17558,3938,3
2022/02/24 17:24:37.322,-17530,3934,3
2022/02/24 17:24:37.324,-17493,3939,3
2022/02/24 17:24:37.325,-17450,3950,3
2022/02/24 17:24:37.327,-17405,3966,3
2022/02/24 17:24:37.329,-17364,3984,3
2022/02/24 17:24:37.330,-17333,4001,3
2022/02/24 17:24:37.332,-17313,4014,3
2022/02/24 17:24:37.334,-17308,4023,3
2022/02/24 17:24:37.335,-17317,4029,3
2022/02/24 17:24:37.337,-17341,4032,3
2022/02/24 17:24:37.339,-17374,4031,3
2022/02/24 17:24:37.340,-17413,4031,3
2022/02/24 17:24:37.342,-17454,4033,3
2022/02/24 17:24:37.344,-17493,4038,3
2022/02/24 17:24:37.345,-17525,4044,3
2022/02/24 17:24:37.347,-17548,4054,3
2022/02/24 17:24:37.349,-17559,4067,3
2022/02/24 17:24:37.350,-17561,4080,3
2022/02/24 17:24:37.352,-17551,4091,3
2022/02/24 17:24:37.354,-17534,4101,3
2022/02/24 17:24:37.355,-17511,4109,3
2022/02/24 17:24:37.357,-17486,4113,3
2022/02/24 17:24:37.359,-17461,4112,3
2022/02/24 17:24:37.360,-17438,4110,3
2022/02/24 17:24:37.362,-17419,4106,3
2022/02/24 17:24:37.364,-17406,4101,3
2022/02/24 17:24:37.365,-17399,4095,3
2022/02/24 17:24:37.367,-17399,4091,3
2022/02/24 17:24:37.369,-17406,4090,3
2022/02/24 17:24:37.370,-17419,4091,3
2022/02/24 17:24:37.372,-17436,4094,3
2022/02/24 17:24:37.374,-17456,4100,3
2022/02/24 17:24:37.375,-17476,4108,3
2022/02/24 17:24:37.377,-17494,4118,3
2022/02/24 17:24:37.379,-17506,4127,3
2022/02/24 17:24:37.380,-17511,4137,3
2022/02/24 17:24:37.382,-17507,4147,3
2022/02/24 17:24:37.384,-17493,4155,3
2022/02/24 17:24:37.385,-17471,4161,3
2022/02/24 17:24:37.387,-17440,4166,3
2022/02/24 17:24:37.389,-17405,4170,3
2022/02/24 17:24:37.390,-17370,4175,3
2022/02/24 17:24:37.392,-17338,4179,3
2022/02/24 17:24:37.394,-17313,4187,3
2022/02/24 17:24:37.395,-17298,4198,3
2022/02/24 17:24:37.397,-17296,4213,3
2022/02/24 17:24:37.399,-17306,4230,3
2022/02/24 17:24:37.400,-17328,4249,3
2022/02/24 17:24:37.402,-17361,4270,3
2022/02/24 17:24:37.404,-17400,4288,3
2022/02/24 17:24:37.405,-17441,4300,3
2022/02/24 17:24:37.407,-17481,4306,3
2022/02/24 17:24:37.409,-17516,4303,3
2022/02/24 17:24:37.410,-17545,4290,3
2022/02/24 17:24:37.412,-17564,4269,3
2022/02/24 17:24:37.414,-17575,4241,3
2022/02/24 17:24:37.415,-17577,4210,3
2022/02/24 17:24:37.417,-17574,4180,3
2022/02/24 17:24:37.419,-17566,4153,3
2022/02/24 17:24:37.420,-17555,4135,3
2022/02/24 17:24:37.422,-17545,4127,3
2022/02/24 17:24:37.424,-17537,4130,3
2022/02/24 17:24:37.425,-17532,4142,3
2022/02/24 17:24:37.427,-17529,4162,3
2022/02/24 17:24:37.429,-17529,4187,3
2022/02/24 17:24:37.430,-17531,4213,3
2022/02/24 17:24:37.432,-17532,4236,3
2022/02/24 17:24:37.434,-17533,4253,3
2022/02/24 17:24:37.435,-17532,4264,3
2022/02/24 17:24:37.437,-17528,4267,3
2022/02/24 17:24:37.439,-17523,4262,3
2022/02/24 17:24:37.440,-17516,4253,3
2022/02/24 17:24:37.442,-17510,4243,3
2022/02/24 17:24:37.444,-17508,4235,3
2022/02/24 17:24:37.445,-17509,4230,3
2022/02/24 17:24:37.447,-17517,4232,3
2022/02/24 17:24:37.449,-17531,4242,3
2022/02/24 17:24:37.450,-17551,4259,3
2022/02/24 17:24:37.452,-17574,4280,3
2022/02/24 17:24:37.454,-17598,4306,3
2022/02/24 17:24:37.455,-17618,4334,3
2022/02/24 17:24:37.457,-17631,4360,3
2022/02/24 17:24:37.459,-17632,4381,3
2022/02/24 17:24:37.460,-17619,4396,3
2022/02/24 17:24:37.462,-17592,4404,3
2022/02/24 17:24:37.464,-17551,4405,3
2022/02/24 17:24:37.465,-17501,4398,3
2022/02/24 17:24:37.467,-17448,4387,3
2022/02/24 17:24:37.469,-17397,4373,3
2022/02/24 17:24:37.470,-17357,4359,3
2022/02/24 17:24:37.472,-17333,4345,3
2022/02/24 17:24:37.474,-17329,4334,3
2022/02/24 17:24:37.475,-17347,4328,3
2022/02/24 17:24:37.477,-17387,4326,3
2022/02/24 17:24:37.479,-17444,4327,3
2022/02/24 17:24:37.480,-17512,4330,3
2022/02/24 17:24:37.482,-17584,4336,3
2022/02/24 17:24:37.484,-17652,4340,3
2022/02/24 17:24:37.485,-17709,4342,3
2022/02/24 17:24:37.487,-17750,4342,3
2022/02/24 17:24:37.489,-17771,4339,3
2022/02/24 17:24:37.490,-17774,4335,3
2022/02/24 17:24:37.492,-17759,4330,3
2022/02/24 17:24:37.494,-17732,4326,3
2022/02/24 17:24:37.495,-17698,4326,3
2022/02/24 17:24:37.497,-17665,4331,3
2022/02/24 17:24:37.499,-17636,4340,3
2022/02/24 17:24:37.500,-17616,4355,3
2022/02/24 17:24:37.502,-17610,4374,3
2022/02/24 17:24:37.504,-17617,4394,3
2022/02/24 17:24:37.505,-17637,4412,3
2022/02/24 17:24:37.507,-17666,4426,3
2022/02/24 17:24:37.509,-17701,4434,3
2022/02/24 17:24:37.510,-17738,4434,3
2022/02/24 17:24:37.512,-17773,4424,3
2022/02/24 17:24:37.514,-17801,4407,3
2022/02/24 17:24:37.515,-17821,4384,3
2022/02/24 17:24:37.517,-17831,4359,3
2022/02/24 17:24:37.519,-17832,4333,3
2022/02/24 17:24:37.520,-17824,4312,3
2022/02/24 17:24:37.522,-17810,4298,3
2022/02/24 17:24:37.524,-17792,4293,3
2022/02/24 17:24:37.525,-17772,4295,3
2022/02/24 17:24:37.527,-17753,4306,3
2022/02/24 17:24:37.529,-17737,4325,3
2022/02/24 17:24:37.530,-17725,4347,3
2022/02/24 17:24:37.532,-17715,4369,3
2022/02/24 17:24:37.534,-17708,4391,3
2022/02/24 17:24:37.535,-17704,4410,3
2022/02/24 17:24:37.537,-17700,4424,3
2022/02/24 17:24:37.539,-17697,4432,3
2022/02/24 17:24:37.540,-17694,4436,3
2022/02/24 17:24:37.542,-17691,4436,3
2022/02/24 17:24:37.544,-17690,4434,3
2022/02/24 17:24:37.545,-17690,4430,3
2022/02/24 17:24:37.547,-17694,4427,3
2022/02/24 17:24:37.549,-17702,4427,3
2022/02/24 17:24:37.550,-17713,4428,3
2022/02/24 17:24:37.552,-17727,4432,3
2022/02/24 17:24:37.554,-17740,4438,3
2022/02/24 17:24:37.555,-17750,4446,3
2022/02/24 17:24:37.557,-17753,4456,3
2022/02/24 17:24:37.559,-17747,4464,3
2022/02/24 17:24:37.560,-17730,4471,3
2022/02/24 17:24:37.562,-17701,4476,3
2022/02/24 17:24:37.564,-17664,4478,3
2022/02/24 17:24:37.565,-17619,4476,3
2022/02/24 17:24:37.567,-17575,4470,3
2022/02/24 17:24:37.569,-17535,4462,3
2022/02/24 17:24:37.570,-17507,4452,3
2022/02/24 17:24:37.572,-17493,4441,3
2022/02/24 17:24:37.574,-17497,4432,3
2022/02/24 17:24:37.575,-17519,4425,3
2022/02/24 17:24:37.577,-17555,4422,3
2022/02/24 17:24:37.579,-17600,4422,3
2022/02/24 17:24:37.580,-17646,4426,3
2022/02/24 17:24:37.582,-17687,4434,3
2022/02/24 17:24:37.584,-17715,4443,3
2022/02/24 17:24:37.585,-17726,4453,3
2022/02/24 17:24:37.587,-17718,4462,3
2022/02/24 17:24:37.589,-17692,4471,3
2022/02/24 17:24:37.590,-17653,4477,3
2022/02/24 17:24:37.592,-17607,4481,3
2022/02/24 17:24:37.594,-17563,4484,3
2022/02/24 17:24:37.595,-17529,4487,3
2022/02/24 17:24:37.597,-17512,4492,3
2022/02/24 17:24:37.599,-17517,4498,3
2022/02/24 17:24:37.600,-17545,4506,3
2022/02/24 17:24:37.602,-17594,4517,3
2022/02/24 17:24:37.604,-17660,4528,3
2022/02/24 17:24:37.605,-17735,4538,3
